, Latitude , Longitude ,airport_name_0,airport_lat_0,airport_lon_0,vicinity_0,lat_1,lon_1,airport_name_1,airport_lat_1,airport_lon_1,vicinity_1,lat_2,lon_2,airport_name_2,airport_lat_2,airport_lon_2,vicinity_2,lat_3,lon_3,airport_name_3,airport_lat_3,airport_lon_3,vicinity_3,lat_4,lon_4,airport_name_4,airport_lat_4,airport_lon_4,vicinity_4,lat_5,lon_5,airport_name_5,airport_lat_5,airport_lon_5,vicinity_5,lat_6,lon_6,airport_name_6,airport_lat_6,airport_lon_6,vicinity_6,lat_7,lon_7,airport_name_7,airport_lat_7,airport_lon_7,vicinity_7,lat_8,lon_8,airport_name_8,airport_lat_8,airport_lon_8,vicinity_8,lat_9,lon_9,airport_name_9,airport_lat_9,airport_lon_9,vicinity_9,lat_10,lon_10,airport_name_10,airport_lat_10,airport_lon_10,vicinity_10,lat_11,lon_11,airport_name_11,airport_lat_11,airport_lon_11,vicinity_11,lat_12,lon_12,airport_name_12,airport_lat_12,airport_lon_12,vicinity_12,lat_13,lon_13,airport_name_13,airport_lat_13,airport_lon_13,vicinity_13,lat_14,lon_14,airport_name_14,airport_lat_14,airport_lon_14,vicinity_14,lat_15,lon_15,airport_name_15,airport_lat_15,airport_lon_15,vicinity_15,lat_16,lon_16,airport_name_16,airport_lat_16,airport_lon_16,vicinity_16,lat_17,lon_17,airport_name_17,airport_lat_17,airport_lon_17,vicinity_17,lat_18,lon_18,airport_name_18,airport_lat_18,airport_lon_18,vicinity_18,lat_19,lon_19,airport_name_19,airport_lat_19,airport_lon_19,vicinity_19,iata,which_airport
484,28.218334000000002,-82.76944499999999,greenlight personal transportation l.l.c.,28.235621999999996,-82.73185699999998,"5000 Canner Street, Port Richey",28.218334000000002,-82.76944499999999,Helipad,28.23515949999999,-82.7223666,"5244 Grand Boulevard, New Port Richey",28.218334000000002,-82.76944499999999,Hca New Port Richey Hospital,28.2350102,-82.717878,New Port Richey,28.218334000000002,-82.76944499999999,Helipad,28.2556917,-82.71395759999999,"6101 Ohio Avenue, New Port Richey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,39.1975,-96.073334,jmj landing airport-02ks,39.22121560000001,-96.0567644,"28155 Ryans Way, Saint Marys",39.1975,-96.073334,Ronsse Landing Strip,39.1736087,-96.0488812,Saint Marys,39.1975,-96.073334,Keyser Airport-1KS5,39.1371484,-96.0731605,"Turkey Creek Road, Maple Hill",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,40.508889,-122.293333,redding vor dme rdd 108.4,40.504568600000006,-122.29172620000001,Redding,40.508889,-122.293333,Air Shasta Rotor & Wing,40.509570399999994,-122.3004048,"3770 Flight Avenue, Redding",40.508889,-122.293333,Redding Airport,40.5058184,-122.29967749999999,"6751 Woodrum Circle # 200, Redding",40.508889,-122.293333,American Display Heliport,40.5221628,-122.30384550000001,Redding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,50.489166,4.764167,namur suarlee airfield,50.4883547,4.7693305,"Rue du Capitaine Aviateur Jacquet 44, Namur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,-31.64,152.721389,camden haven airfield,-31.6673478,152.74313759999998,"4474 Pacific Highway, Rossglen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,48.147777000000005,-122.016667,frontier airpark airport wn,48.10917359999999,-122.0626371,"12312 127th Avenue Northeast, Lake Stevens",48.147777000000005,-122.016667,"Green Valley Airfield-WA25 / Aircraft Remanufacturing Co, Inc.",48.0959116,-122.01568200000001,"Burn Road, Granite Falls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,-12.435,131.025834,palmerston city,-12.4837787,130.9877132,"101 Chung Wah Terrace, Gunn",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,-4.2444440000000005,-55.998332999999995,municipal from itaituba,-4.245743,-56.0068464,Itaituba,-4.2444440000000005,-55.998332999999995,Aeroporto de Itaituba,-4.2457249,-56.0068645,Itaituba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,45.218056,-93.43388900000001,helipad hospital,45.183800700000006,-93.3704816,"11719-11799 Dakotah Street Northwest, Coon Rapids",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,40.64,-105.13,kellogg airstrip-2cd9,40.68223400000001,-105.13473700000002,"3263 West Co Road 60, Fort Collins",40.64,-105.13,Christman Field-CO55,40.595876399999995,-105.1439123,"County Road 48, Fort Collins",40.64,-105.13,Christman Airfield,40.5957242,-105.1442794,"3985 Laporte Avenue, Fort Collins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,33.39,-112.38,phoenix goodyear,33.4245691,-112.3729813,"1658 South Litchfield Road, Goodyear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,56.389722,21.612778,priekules lidlauks,56.4293622,21.578796,Priekule parish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,35.038889000000005,-106.608333,alaska airlines albuquerque,35.0433,-106.6129,"2200 Sunport Boulevard, Albuquerque",35.038889000000005,-106.608333,Albuquerque International Sunport,35.0433333,-106.6129085,"2200 Sunport Blvd, Albuquerque",35.038889000000005,-106.608333,Cutter Aviation - Albuquerque (ABQ),35.038438899999996,-106.6187611,"2502 Clark Carr Loop Southeast, Albuquerque",35.038889000000005,-106.608333,Atlantic Aviation ABQ,35.0360351,-106.6195197,"2505 Clark Carr Loop Southeast, Albuquerque",35.038889000000005,-106.608333,Concourse A - ABQ,35.04735219999999,-106.61531670000001,Albuquerque,35.038889000000005,-106.608333,Albuquerque Airport Observation DeckAlbuquerque,35.04751160000001,-106.61671229999999,Albuquerque,35.038889000000005,-106.608333,Us FAA,35.05814790000001,-106.60862320000001,"3400 Gibson Boulevard Southeast, Albuquerque",35.038889000000005,-106.608333,Krqe Heliport,35.0666644,-106.64996459999999,Albuquerque,35.038889000000005,-106.608333,Helipad,35.08200679999999,-106.63412659999999,"1115 Gold Avenue Southeast, Albuquerque",35.038889000000005,-106.608333,Hospital Helipad,35.0879639,-106.61874209999999,"2211 Lomas Boulevard Northeast, Albuquerque",35.038889000000005,-106.608333,Hospital Helipad,35.0879653,-106.61874440000001,"2211 Lomas Boulevard Northeast, Albuquerque",35.038889000000005,-106.608333,Isleta NDB ILT 247,34.98676760000001,-106.62033100000001,Albuquerque,35.038889000000005,-106.608333,Albuquerque Rgnl Medical Center,35.089313,-106.63633090000002,Albuquerque,35.038889000000005,-106.608333,Sunport,35.0843859,-106.65042199999999,Albuquerque,35.038889000000005,-106.608333,AVIATION AMERICA SW LLC,35.10152049999999,-106.61270230000001,"1530 Girard Boulevard Northeast, Albuquerque",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,35.198055,-106.59638899999999,bendixking,35.1922935,-106.5884331,"9201 B San Mateo Boulevard Northeast, Albuquerque",35.198055,-106.59638899999999,Chowning Heliport,35.187821299999996,-106.52196799999999,Albuquerque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,32.116945,-97.13972199999999,hillsboro municipal arprt inj,32.086122700000004,-97.10072729999999,"1000 Airport Boulevard, Hillsboro",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,28.907778000000004,-81.63638900000001,umatilla municipal,28.926202899999996,-81.6526959,"480 east cassidy drive, Umatilla",28.907778000000004,-81.63638900000001,Lake Heliport,28.847749199999996,-81.6288958,"19804 Eustis Airport Road, Eustis",28.907778000000004,-81.63638900000001,Bowden's Landing at Island Lake Private Seaplane Base,28.95394799999999,-81.68123299999998,"16761 Keene Road, Umatilla",28.907778000000004,-81.63638900000001,Mid Florida at Eustis Airport X55,28.845278000000004,-81.63056499999998,"19708 Eustis Airport Road, Eustis",28.907778000000004,-81.63638900000001,Mid Florida Air Services Airport-X55,28.844631899999996,-81.63013790000001,"19618 Eustis Airport Road, Eustis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,61.176944999999996,-151.152778,beluga,61.172217999999994,-151.0438999,Beluga,61.176944999999996,-151.152778,Beluga Heliport,61.1807694,-151.04114719999998,Tyonek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,28.120834000000002,-82.594166,lake keystone seaplane base 57fl,28.1215151,-82.58216920000001,"8615 Vivian Bass Way, Odessa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,42.499722,-96.420834,ips heliport,42.4944429,-96.4082973,Sioux City,42.499722,-96.420834,Saint Luke's Medical Center Heliport,42.5194911,-96.4059056,"2720 Stone Park Boulevard, Sioux City",42.499722,-96.420834,Hospital Heliport,42.52012620000001,-96.4064693,"2800-2898 Douglas Street, Sioux City",42.499722,-96.420834,Tommi NDB OI 305,42.4601476,-96.4622328,South Sioux City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,34.174445,-118.29305500000001,haskell gamer company,34.171921999999995,-118.29959299999999,"Haskell Ave, Burbank",34.174445,-118.29305500000001,Grand Central Air Terminal,34.163030799999994,-118.2867607,"1310 Air Way, Glendale",34.174445,-118.29305500000001,Hospital Helipad,34.15528150000001,-118.3279058,"501 S North Buena Vista Street, Burbank",34.174445,-118.29305500000001,Griffith Helipad,34.12360019999999,-118.2851815,"Vista Del Valle Drive, Los Angeles",34.174445,-118.29305500000001,Bob Hope Airport,34.1964412,-118.3539745,"2627 North Hollywood Way, Burbank",34.174445,-118.29305500000001,Terminal A Baggage Claim,34.1963937,-118.35409250000001,"2507 Airport, Burbank",34.174445,-118.29305500000001,Alaska Airlines,34.1958537,-118.35454990000001,"2627 ノース・ハリウッド・ウェイ, Burbank",34.174445,-118.29305500000001,Glendale Adventist Medical Center Heliport,34.151709499999996,-118.23064840000002,Glendale,34.174445,-118.29305500000001,KBUR Tower 118.7,34.199867,-118.3544498,Burbank,34.174445,-118.29305500000001,Hollywood Burbank Airport,34.198312200000004,-118.35740359999998,"2627 North Hollywood Way, Burbank",34.174445,-118.29305500000001,Atlantic Aviation BUR,34.2006097,-118.3644101,"10750 Sherman Way, Burbank",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,60.816667,11.066667,hamar,60.817437,11.0696698,"Stafsbergveien, Hamar",60.816667,11.066667,Helipad,60.780486399999994,11.157870800000001,"Peter Skredders veg 34, Ottestad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,39.932778000000006,-83.46194399999999,madison county,39.934651,-83.4641807,"1281 U.S. 40, London",39.932778000000006,-83.46194399999999,London NDB UYF 263,39.9344064,-83.46715879999998,London,39.932778000000006,-83.46194399999999,Hospital Helipad,39.89326760000001,-83.4525005,"55 Park Avenue, London",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,41.361389,-72.744444,north branford heliport,41.33565249999999,-72.7906536,North Branford,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,41.345833,-86.291944,plymouth municipal,41.3651502,-86.30099770000001,"301 Airport Road, Plymouth",41.345833,-86.291944,Berger,41.387823299999994,-86.25861549999998,Plymouth,41.345833,-86.291944,Ames Field,41.3811566,-86.2227813,Plymouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,36.392777,-89.116667,baptist memorial hospital union city heliport,36.4143669,-89.04268210000002,"Bishop Street, Union City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,13.074444999999999,-59.492777000000004,signature flight support bgi barbados grantley adams int'l,13.0785949,-59.4910205,"Grantley Adams Int'l Airport, Charnocks",13.074444999999999,-59.492777000000004,Bridgetown/Grantley Adams Airport,13.0800629,-59.4876456,"Adams-Barrow, Gordon Cummins Highway",13.074444999999999,-59.492777000000004,Barbados BGI,13.0796256,-59.4869254,South Ramp,13.074444999999999,-59.492777000000004,Oistins,13.064807,-59.549279000000006,"Newhaven, Little Welches, CHCH, Bridgetown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,39.41,-107.21,carbondale ndb cql 344,39.4127174,-107.15830220000001,Carbondale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,39.123056,-92.11805600000001,hallsville vortac hlv 114.2,39.113488200000006,-92.128272,Centralia,39.123056,-92.11805600000001,Chance Airport,39.14281879999999,-92.1315666,Centralia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,48.971389,2.446666,astonsky le bourget terminal,48.9622032,2.4488819,"Rue de Prague Aéroport de Paris- Le Bourget - Zone Aviateurs, Bonneuil-en-France",48.971389,2.446666,Aeroports de Paris,48.9614725,2.437202,"180 Esplanade de l'Air et de l'Espace, Le Bourget",48.971389,2.446666,Paris Airport-Le Bourget,48.9614725,2.437202,"1 Rue Désiré Lucca, Le Bourget",48.971389,2.446666,Signature Flight Support LBG - Paris Le Bourget Terminal 1,48.95874629999999,2.4448229,"1241 Avenue de l'Europe, Paris",48.971389,2.446666,Skyvalet,48.956123100000006,2.4426291,"3 Rue de Londres, Le Bourget",48.971389,2.446666,Signature Flight Support LBG - Paris Le Bourget Terminal 3,48.9537021,2.441472099999999,"21 Avenue de l'Europe, Le Bourget",48.971389,2.446666,BNIA/BRIA du Bourget,48.9483123,2.4355863999999996,"Aéroport de Paris-Le Bourget, Le Bourget",48.971389,2.446666,MBHT CAB,48.9897194,2.4147458,Arnouville,48.971389,2.446666,Encore Fbo,48.9307372,2.4257348,"Aéroport du Bourget, Le Bourget",48.971389,2.446666,XS Logistics,48.98979199999999,2.516899,"385, Rue de la belle etoile, 2 allée du ponant BP 59354, Roissy-en-France",48.971389,2.446666,G-OPS,48.98839,2.518291000000001,"188 Rue des Chardonnerets, Roissy-en-France",48.971389,2.446666,HighProfile,48.9884774,2.5186506,"188 Rue des Chardonnerets, Roissy-en-France",48.971389,2.446666,Transparc 95,49.00114920000001,2.5145636000000002,"13 Avenue Charles de Gaulle, Roissy-en-France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,30.227223,-98.67,stonewall vortac stv 113.8,30.20676629999999,-98.7057311,Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,9.955556,-84.123334,méxico hospital heliport,9.952041,-84.1144475,San José,9.955556,-84.123334,Flygplatsen,9.9575227,-84.1394806,San José,9.955556,-84.123334,Tobías Bolaños International Airport,9.9574495,-84.14033520000001,San José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,41.353889,13.1425,campo volo gruppo icaro,41.35407670000001,13.1225256,Via Migliara 54 dx n,41.353889,13.1425,Campo Di Volo Pontina Eagles,41.3789566,13.138136600000001,Pontinia,41.353889,13.1425,Campo Volo Avio Pontina Club,41.3797465,13.178745000000001,"Pontinia, Strada del Frassoneto, Pontinia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,39.744166,-88.919445,snow,39.7495037,-88.979247,Macon,39.744166,-88.919445,Decatur VORTAC DEC 117.2,39.73752779999999,-88.8564372,Dalton City,39.744166,-88.919445,Elwin NDB DE 275,39.7905026,-88.95388249999998,"3951 South Franklin Street Road, Decatur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,31.455833000000002,-86.098333,carl folsom airport-14j,31.4113197,-86.086975,"340 Larkin Road, Elba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,30.791665999999996,-98.232778,burnet municipal,30.74056319999999,-98.2376754,"2302 South Water Street, Burnet",30.791665999999996,-98.232778,Burnet NDB BMQ 341,30.740287199999997,-98.23627370000001,Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,34.246666,-118.299722,kbur tower 118.7,34.199867,-118.3544498,Burbank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,43.82,-69.92,brunswick racan nhz 099x,43.873505200000004,-69.921953,Brunswick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,37.884166,-84.608056,lucas field-79ky,37.8721656,-84.59827419999998,"Airport Highway, Nicholasville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,62.169167,-145.410278,gulkana vor dme gkn 115.6,62.153714799999996,-145.44753369999998,Gulkana,62.169167,-145.410278,McCarthy Airport-15Z,62.15451619999999,-145.4683128,"Richardson Highway, Glennallen",62.169167,-145.410278,Glennallen NDB GLA 248,62.19538000000001,-145.4677416,Glennallen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,28.568610999999997,77.112222,delhi,28.563892100000004,77.11980129999998,New Delhi,28.568610999999997,77.112222,IGI T1-C Domestic Arrival,28.5646825,77.12100260000003,"Indira Gandhi International Airport, Terminal 1C Arrival Road, New Delhi",28.568610999999997,77.112222,IGD METRO STATION,28.565985499999996,77.12269040000002,"Thimayya Marg, Sport View, Delhi Cantonment, New Delhi",28.568610999999997,77.112222,IndiraGandhi InternationalAirport,28.558287100000005,77.10118949999998,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport (DEL),28.5568221,77.10004040000001,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport,28.55616239999999,77.0999578,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport,28.553536100000002,77.0986829,"Indira Gandhi International T3 Road, New Delhi",28.568610999999997,77.112222,Airports Authority of India,28.5576107,77.09398,"Indira Gandhi International Airport, New Delhi",28.568610999999997,77.112222,Indira Gandhi International Airport,28.558970399999996,77.087638,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport,28.558970399999996,77.087638,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport,28.558970399999996,77.087638,New Delhi,28.568610999999997,77.112222,"Indira Gandhi International Airport,",28.558970399999996,77.087638,New Delhi,28.568610999999997,77.112222,IGI Airport,28.558970399999996,77.087638,New Delhi,28.568610999999997,77.112222,"Lost and Found Office, Indira Gandhi International Airport",28.5590489,77.08644799999998,Indira Gandhi International Airport,28.568610999999997,77.112222,Indira Gandhi International Airport (DEL),28.544147499999998,77.1159808,"Neem ka thana, New Delhi",28.568610999999997,77.112222,FabHotel Kian,28.5452344,77.12327990000001,"L-316 & 317, Khasra No.724, Mahipalpur Village, New Delhi",28.568610999999997,77.112222,Indira Gandhi International Airport,28.559191700000003,77.08447530000001,New Delhi,28.568610999999997,77.112222,Indira Gandhi International Airport,28.5557825,77.08600609999998,New Delhi,28.568610999999997,77.112222,Indira gandhi international airport,28.554982899999995,77.086036,"Terminal 3, Palam, New Delhi",28.568610999999997,77.112222,مطار غاندي الدولي,28.5593169,77.08315499999998,New Delhi,,
524,38.723889,-121.070278,rescue airstrip,38.7481656,-121.00941840000002,"1000 Airborne Road, Rescue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,40.595833,-111.98833300000001,helipad,40.5911506,-111.97635600000001,"8785 Jordan Valley Way, West Jordan",40.595833,-111.98833300000001,Holy Cross Jordan Valley Hospital Heliport,40.590946,-111.97645849999999,West Jordan,40.595833,-111.98833300000001,Salt Lake City Dept of Airports,40.6176326,-111.9964139,"7351 Airport Road, West Jordan",40.595833,-111.98833300000001,South Valley Regional FBO,40.617700799999994,-111.9968283,"7365 South 4450 West, West Jordan",40.595833,-111.98833300000001,South Valley Regional Airport,40.62130000000001,-111.99230190000002,"7365 Airport Road, West Jordan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,35.6,-88.91555600000001,mckellar sipes regional,35.60244960000001,-88.92146269999998,"308 Grady Montgomery Drive, Jackson",35.6,-88.91555600000001,McKellar VOR-DME MKL 112.0,35.603561600000006,-88.91042829999998,Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,41.407778,-78.561667,st. marys municipal,41.41094199999999,-78.50765990000002,"119 Airport Road, Saint Marys",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,29.477223,-81.136944,flagler county fire flight helicopter,29.4715985,-81.20508620000001,"Airport Road, Bunnell",29.477223,-81.136944,Flagler County Airport - FIN,29.4723809,-81.20826890000001,"201 Airport Road, Palm Coast",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,-12.411667,130.870556,catalina lounge,-12.4079532,130.8763615,"40 Henry Wrigley Drive, Eaton",-12.411667,130.870556,Darwin International Airport Terminal Control Centre,-12.408175,130.8774666,"Gate A, 1 Henry Wrigley Drive, Eaton",-12.411667,130.870556,Air-Connect,-12.40514,130.8767539,"Darwin International Airport, 2 Bonney Court, Eaton",-12.411667,130.870556,Heliport,-12.4018591,130.8722007,3 Lois Lane Darwin International Airport,-12.411667,130.870556,Darwin International Airport,-12.4154394,130.88291040000001,"Henry Wrigley Drive, Eaton",-12.411667,130.870556,Helipad Hospital,-12.3528381,130.88164469999998,Tiwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,38.034166,-78.529445,a2 global shipping,38.037063700000004,-78.4875488,"805 Preston Avenue #91e, Charlottesville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
